id,location_id,date_id,hour,temperature,wind_direction,wind_speed,precipitation,cloud_type,is_rain,is_thunderstorm,is_snow,is_hail
4015,17,22,18,21,Сх,5,14.6,частково хмарно,True,True,False,False
4016,17,22,21,21,ПдСх,3,12.3,хмарно,True,False,False,False
4017,17,23,0,7,ПнСх,9,1.0,сонячно,False,False,False,False
4018,17,23,3,27,ПнЗх,1,1.1,сонячно,False,False,False,False
4019,17,23,6,23,ПдСх,1,0.9,хмарно,False,False,False,False
4020,17,23,9,30,Пд,8,6.9,хмарно,True,False,False,False
4021,17,23,12,13,Пн,4,1.9,хмарно,False,False,False,False
4022,17,23,15,30,Пд,15,1.0,сонячно,False,False,False,False
4023,17,23,18,22,Зх,15,1.2,сонячно,False,False,False,False
4024,17,23,21,11,Пд,10,0.7,частково хмарно,False,False,False,False
4025,17,24,0,24,ПдСх,3,1.5,хмарно,False,False,False,False
4026,17,24,3,19,ПнЗх,7,10.5,хмарно,True,False,False,False
4027,17,24,6,22,Пн,10,0.3,сонячно,False,False,False,False
4028,17,24,9,12,Сх,6,1.9,частково хмарно,False,False,False,False
4029,17,24,12,25,Пд,13,1.7,сонячно,False,False,False,False
4030,17,24,15,17,Пн,10,1.0,частково хмарно,False,False,False,False
4031,17,24,18,17,Пд,7,0.4,частково хмарно,False,False,False,False
4032,17,24,21,23,Сх,15,1.2,частково хмарно,False,False,False,False
4033,17,25,0,22,ПнСх,9,2.3,хмарно,True,False,False,False
4034,17,25,3,25,ПдЗх,14,0.8,частково хмарно,False,False,False,False
4035,17,25,6,20,Пн,10,1.1,частково хмарно,False,False,False,False
4036,17,25,9,15,Зх,11,17.0,хмарно,True,False,False,False
4037,17,25,12,16,Сх,5,23.5,частково хмарно,True,False,False,False
4038,17,25,15,7,Пн,5,0.6,хмарно,False,False,False,False
4039,17,25,18,12,Зх,10,1.2,сонячно,False,False,False,False
4040,17,25,21,20,ПнЗх,8,9.6,хмарно,True,False,False,False
4041,17,26,0,5,Сх,5,0.1,частково хмарно,False,False,False,False
4042,17,26,3,14,Зх,9,1.8,частково хмарно,False,False,False,False
4043,17,26,6,25,Зх,14,21.9,частково хмарно,True,False,False,False
4044,17,26,9,23,ПдСх,1,0.4,частково хмарно,False,False,False,False
4045,17,26,12,22,ПнСх,1,1.0,частково хмарно,False,False,False,False
4046,17,26,15,28,Сх,0,9.1,частково хмарно,True,False,False,False
4047,17,26,18,17,Сх,13,1.5,частково хмарно,False,False,False,False
4048,17,26,21,12,ПдСх,6,9.8,хмарно,True,False,False,False
4049,17,27,0,8,Пн,9,1.8,частково хмарно,False,False,False,False
4050,17,27,3,30,Пд,10,0.5,хмарно,False,False,False,False
4051,17,27,6,20,Зх,3,1.4,сонячно,False,False,False,False
4052,17,27,9,30,ПнЗх,2,0.2,хмарно,False,False,False,False
4053,17,27,12,18,Пд,4,12.0,хмарно,True,False,False,False
4054,17,27,15,30,ПнЗх,0,0.6,хмарно,False,False,False,False
4055,17,27,18,22,ПдЗх,15,0.7,хмарно,False,False,False,False
4056,17,27,21,27,ПдЗх,12,18.1,хмарно,True,False,False,False
4057,17,28,0,18,ПдЗх,1,9.5,частково хмарно,True,False,False,False
4058,17,28,3,9,Пд,2,1.7,сонячно,False,False,False,False
4059,17,28,6,19,Пд,5,1.7,хмарно,False,False,False,False
4060,17,28,9,11,ПнСх,6,5.5,частково хмарно,True,False,False,False
4061,17,28,12,24,ПнСх,2,0.9,сонячно,False,False,False,False
4062,17,28,15,23,Пд,7,17.3,частково хмарно,True,True,False,False
4063,17,28,18,16,ПнСх,12,0.5,хмарно,False,False,False,False
4064,17,28,21,9,ПдЗх,10,1.0,хмарно,False,False,False,False
4065,17,29,0,7,Пн,2,1.6,сонячно,False,False,False,False
4066,17,29,3,27,Зх,4,1.9,частково хмарно,False,False,False,False
4067,17,29,6,9,ПдЗх,4,1.3,сонячно,False,False,False,False
4068,17,29,9,11,Сх,13,1.8,частково хмарно,False,False,False,False
4069,17,29,12,23,Зх,6,1.3,сонячно,False,False,False,False
4070,17,29,15,13,Пн,9,1.5,частково хмарно,False,False,False,False
4071,17,29,18,15,ПдСх,1,0.4,частково хмарно,False,False,False,False
4072,17,29,21,11,Зх,12,0.1,сонячно,False,False,False,False
4073,17,30,0,27,Зх,2,2.0,сонячно,False,False,False,False
4074,17,30,3,14,ПнСх,12,1.7,частково хмарно,False,False,False,False
4075,17,30,6,6,Пн,6,21.2,частково хмарно,True,False,False,False
4076,17,30,9,19,ПдЗх,13,1.5,хмарно,False,False,False,False
4077,17,30,12,19,ПдСх,5,3.9,хмарно,True,True,False,False
4078,17,30,15,25,Пд,4,0.7,частково хмарно,False,False,False,False
4079,17,30,18,14,ПдСх,10,0.1,частково хмарно,False,False,False,False
4080,17,30,21,27,ПдСх,12,21.5,частково хмарно,True,False,False,False
4081,18,1,0,9,Пн,9,7.6,частково хмарно,True,False,False,False
4082,18,1,3,13,Сх,7,1.1,хмарно,False,False,False,False
4083,18,1,6,24,ПнСх,5,0.8,частково хмарно,False,False,False,False
4084,18,1,9,17,Зх,12,0.7,сонячно,False,False,False,False
4085,18,1,12,21,Пд,8,2.6,частково хмарно,True,False,False,False
4086,18,1,15,14,ПнСх,8,1.3,частково хмарно,False,False,False,False
4087,18,1,18,26,ПнСх,12,1.8,сонячно,False,False,False,False
4088,18,1,21,8,Пн,0,1.9,частково хмарно,False,False,False,False
4089,18,2,0,11,Пн,14,0.2,частково хмарно,False,False,False,False
4090,18,2,3,17,ПнЗх,8,1.2,хмарно,False,False,False,False
4091,18,2,6,28,Пд,5,8.9,хмарно,True,True,False,False
4092,18,2,9,17,Пд,0,1.1,сонячно,False,False,False,False
4093,18,2,12,15,Пн,8,2.1,хмарно,True,False,False,False
4094,18,2,15,10,Пн,12,1.7,хмарно,False,False,False,False
4095,18,2,18,14,ПдЗх,5,12.3,частково хмарно,True,False,False,False
4096,18,2,21,19,ПнЗх,12,1.8,частково хмарно,False,False,False,False
4097,18,3,0,25,Пд,3,1.6,сонячно,False,False,False,False
4098,18,3,3,5,ПдСх,3,24.7,частково хмарно,True,False,False,False
4099,18,3,6,24,ПнСх,6,0.4,хмарно,False,False,False,False
4100,18,3,9,25,Зх,2,10.6,частково хмарно,True,False,False,False
4101,18,3,12,15,Пн,12,1.2,частково хмарно,False,False,False,False
4102,18,3,15,13,ПдСх,14,23.3,частково хмарно,True,False,False,False
4103,18,3,18,17,Пд,1,1.7,частково хмарно,False,False,False,False
4104,18,3,21,29,ПнЗх,7,0.2,хмарно,False,False,False,False
4105,18,4,0,12,Сх,9,0.1,сонячно,False,False,False,False
4106,18,4,3,23,Пн,12,0.1,хмарно,False,False,False,False
4107,18,4,6,13,Пн,13,10.3,частково хмарно,True,False,False,False
4108,18,4,9,27,Пд,11,1.1,хмарно,False,False,False,False
4109,18,4,12,15,Пн,5,1.1,частково хмарно,False,False,False,False
4110,18,4,15,17,Пд,14,1.9,частково хмарно,False,False,False,False
4111,18,4,18,5,Пд,2,0.0,частково хмарно,False,False,False,False
4112,18,4,21,5,Сх,14,1.2,хмарно,False,False,False,False
4113,18,5,0,12,ПдЗх,12,0.8,хмарно,False,False,False,False
4114,18,5,3,7,ПнЗх,3,14.9,хмарно,True,True,False,False
4115,18,5,6,28,ПдСх,15,5.3,частково хмарно,True,True,False,False
4116,18,5,9,20,ПдЗх,4,0.9,хмарно,False,False,False,False
4117,18,5,12,12,ПнСх,14,0.9,сонячно,False,False,False,False
4118,18,5,15,23,ПдСх,13,0.4,сонячно,False,False,False,False
4119,18,5,18,30,Зх,6,0.8,сонячно,False,False,False,False
4120,18,5,21,7,ПдЗх,2,21.6,частково хмарно,True,False,False,False
4121,18,6,0,26,ПдЗх,0,1.3,хмарно,False,False,False,False
4122,18,6,3,9,Сх,8,4.9,хмарно,True,False,False,False
4123,18,6,6,6,Пд,11,1.0,сонячно,False,False,False,False
4124,18,6,9,20,Зх,4,1.2,сонячно,False,False,False,False
4125,18,6,12,30,ПдЗх,12,13.0,частково хмарно,True,False,False,False
4126,18,6,15,30,Пн,15,0.8,сонячно,False,False,False,False
4127,18,6,18,5,ПдСх,3,16.0,хмарно,True,False,False,False
4128,18,6,21,9,Пд,1,0.8,сонячно,False,False,False,False
4129,18,7,0,11,ПнЗх,15,0.8,частково хмарно,False,False,False,False
4130,18,7,3,19,Пн,5,1.1,хмарно,False,False,False,False
4131,18,7,6,15,ПнСх,10,1.2,частково хмарно,False,False,False,False
4132,18,7,9,25,Сх,1,1.5,хмарно,False,False,False,False
4133,18,7,12,15,Пд,12,0.4,хмарно,False,False,False,False
4134,18,7,15,5,ПдЗх,2,1.3,частково хмарно,False,False,False,False
4135,18,7,18,21,Пд,0,0.4,частково хмарно,False,False,False,False
4136,18,7,21,5,Зх,2,0.3,хмарно,False,False,False,False
4137,18,8,0,6,Зх,9,1.4,хмарно,False,False,False,False
4138,18,8,3,16,ПдСх,12,10.7,частково хмарно,True,False,False,False
4139,18,8,6,29,Сх,3,12.4,частково хмарно,True,True,False,False
4140,18,8,9,12,ПдЗх,9,23.4,хмарно,True,False,False,False
4141,18,8,12,5,ПнЗх,15,15.4,частково хмарно,True,False,False,False
4142,18,8,15,23,ПнСх,1,1.8,сонячно,False,False,False,False
4143,18,8,18,30,Пд,1,1.3,частково хмарно,False,False,False,False
4144,18,8,21,16,Сх,8,1.8,хмарно,False,False,False,False
4145,18,9,0,23,ПнЗх,6,0.3,сонячно,False,False,False,False
4146,18,9,3,13,Пн,4,0.6,частково хмарно,False,False,False,False
4147,18,9,6,28,Пн,10,1.4,частково хмарно,False,False,False,False
4148,18,9,9,30,ПнСх,8,1.6,сонячно,False,False,False,False
4149,18,9,12,17,ПнСх,13,0.8,частково хмарно,False,False,False,False
4150,18,9,15,14,Пд,15,1.5,хмарно,False,False,False,False
4151,18,9,18,24,ПдЗх,11,15.2,частково хмарно,True,True,False,False
4152,18,9,21,24,Зх,2,11.0,хмарно,True,False,False,False
4153,18,10,0,15,Пн,10,1.7,сонячно,False,False,False,False
4154,18,10,3,12,Пд,14,1.1,хмарно,False,False,False,False
4155,18,10,6,28,Пн,0,0.2,частково хмарно,False,False,False,False
4156,18,10,9,12,Зх,2,1.0,частково хмарно,False,False,False,False
4157,18,10,12,8,Зх,7,15.8,хмарно,True,False,False,False
4158,18,10,15,16,ПдСх,12,13.0,частково хмарно,True,True,False,False
4159,18,10,18,25,Сх,2,0.3,хмарно,False,False,False,False
4160,18,10,21,13,ПнЗх,13,1.9,сонячно,False,False,False,False
4161,18,11,0,18,Сх,10,1.5,хмарно,False,False,False,False
4162,18,11,3,9,Пн,1,12.6,хмарно,True,False,False,False
4163,18,11,6,30,Сх,12,1.5,хмарно,False,False,False,False
4164,18,11,9,11,ПдСх,8,1.7,сонячно,False,False,False,False
4165,18,11,12,14,ПнЗх,15,1.6,сонячно,False,False,False,False
4166,18,11,15,24,Пн,4,0.8,частково хмарно,False,False,False,False
4167,18,11,18,16,ПнСх,13,0.8,хмарно,False,False,False,False
4168,18,11,21,28,ПдСх,8,6.5,частково хмарно,True,False,False,False
4169,18,12,0,6,Зх,5,0.2,хмарно,False,False,False,False
4170,18,12,3,16,ПдСх,11,1.3,частково хмарно,False,False,False,False
4171,18,12,6,16,Пн,0,0.1,сонячно,False,False,False,False
4172,18,12,9,11,Пн,5,1.1,сонячно,False,False,False,False
4173,18,12,12,29,Пд,4,0.8,частково хмарно,False,False,False,False
4174,18,12,15,16,Зх,1,0.2,сонячно,False,False,False,False
4175,18,12,18,23,ПдЗх,6,1.1,сонячно,False,False,False,False
4176,18,12,21,20,ПдЗх,6,0.8,хмарно,False,False,False,False
4177,18,13,0,20,Пд,11,1.5,сонячно,False,False,False,False
4178,18,13,3,9,ПдЗх,8,5.4,хмарно,True,True,False,False
4179,18,13,6,27,ПдСх,3,2.2,частково хмарно,True,False,False,False
4180,18,13,9,30,ПдЗх,9,1.4,частково хмарно,False,False,False,False
4181,18,13,12,24,ПдЗх,12,10.3,частково хмарно,True,True,False,False
4182,18,13,15,6,ПдЗх,1,0.9,частково хмарно,False,False,False,False
4183,18,13,18,5,Зх,9,0.7,частково хмарно,False,False,False,False
4184,18,13,21,9,Сх,8,0.5,хмарно,False,False,False,False
4185,18,14,0,13,Пн,4,1.1,сонячно,False,False,False,False
4186,18,14,3,9,Пд,8,0.6,сонячно,False,False,False,False
4187,18,14,6,14,Пд,6,0.2,хмарно,False,False,False,False
4188,18,14,9,8,Пн,13,1.2,частково хмарно,False,False,False,False
4189,18,14,12,19,ПдСх,12,1.1,частково хмарно,False,False,False,False
4190,18,14,15,8,ПнСх,12,1.6,частково хмарно,False,False,False,False
4191,18,14,18,16,Сх,2,12.8,частково хмарно,True,False,False,False
4192,18,14,21,9,Пд,3,0.4,хмарно,False,False,False,False
4193,18,15,0,27,ПнСх,1,9.1,частково хмарно,True,True,False,False
4194,18,15,3,28,ПнЗх,0,0.1,частково хмарно,False,False,False,False
4195,18,15,6,28,ПнЗх,11,22.2,хмарно,True,True,False,False
4196,18,15,9,9,Зх,6,1.8,сонячно,False,False,False,False
4197,18,15,12,25,Пн,0,4.3,частково хмарно,True,False,False,False
4198,18,15,15,20,Зх,7,3.7,хмарно,True,False,False,False
4199,18,15,18,28,Пд,8,24.4,частково хмарно,True,False,False,False
4200,18,15,21,9,ПнЗх,13,7.5,частково хмарно,True,True,False,False
4201,18,16,0,18,ПдЗх,7,0.5,частково хмарно,False,False,False,False
4202,18,16,3,26,ПдСх,0,0.3,хмарно,False,False,False,False
4203,18,16,6,10,Сх,7,0.8,частково хмарно,False,False,False,False
4204,18,16,9,9,Сх,3,11.9,хмарно,True,False,False,False
4205,18,16,12,10,Сх,5,19.2,частково хмарно,True,False,False,False
4206,18,16,15,10,ПдЗх,12,1.5,частково хмарно,False,False,False,False
4207,18,16,18,18,Сх,12,1.2,сонячно,False,False,False,False
4208,18,16,21,19,Пд,10,0.7,сонячно,False,False,False,False
4209,18,17,0,22,Пн,8,3.9,частково хмарно,True,True,False,False
4210,18,17,3,22,Зх,2,1.2,хмарно,False,False,False,False
4211,18,17,6,12,ПнСх,8,0.9,сонячно,False,False,False,False
4212,18,17,9,17,ПнСх,6,13.3,частково хмарно,True,True,False,False
4213,18,17,12,23,ПнСх,1,1.0,частково хмарно,False,False,False,False
4214,18,17,15,12,Сх,2,1.8,хмарно,False,False,False,False
4215,18,17,18,13,Сх,13,1.5,сонячно,False,False,False,False
4216,18,17,21,6,ПдЗх,5,1.7,хмарно,False,False,False,False
4217,18,18,0,20,Пн,5,0.5,хмарно,False,False,False,False
4218,18,18,3,17,ПдЗх,6,1.6,сонячно,False,False,False,False
4219,18,18,6,12,Пд,15,0.5,частково хмарно,False,False,False,False
4220,18,18,9,6,ПнЗх,9,1.6,хмарно,False,False,False,False
4221,18,18,12,22,ПдЗх,1,0.7,сонячно,False,False,False,False
4222,18,18,15,24,Пд,0,4.5,хмарно,True,True,False,False
4223,18,18,18,9,ПнЗх,9,0.2,частково хмарно,False,False,False,False
4224,18,18,21,25,ПнСх,3,2.0,хмарно,False,False,False,False
4225,18,19,0,24,ПнСх,4,1.3,хмарно,False,False,False,False
4226,18,19,3,12,Пд,4,12.0,хмарно,True,False,False,False
4227,18,19,6,9,Пн,12,0.3,сонячно,False,False,False,False
4228,18,19,9,21,ПдЗх,4,9.8,частково хмарно,True,False,False,False
4229,18,19,12,28,ПнСх,9,1.7,сонячно,False,False,False,False
4230,18,19,15,11,ПнСх,5,0.8,сонячно,False,False,False,False
4231,18,19,18,15,Зх,12,1.2,частково хмарно,False,False,False,False
4232,18,19,21,14,ПнСх,4,21.8,частково хмарно,True,False,False,False
4233,18,20,0,28,Сх,5,8.2,хмарно,True,True,False,False
4234,18,20,3,29,Пн,1,10.4,частково хмарно,True,False,False,False
4235,18,20,6,7,Зх,10,0.1,сонячно,False,False,False,False
4236,18,20,9,18,ПдЗх,6,0.7,сонячно,False,False,False,False
4237,18,20,12,21,Пд,2,1.5,сонячно,False,False,False,False
4238,18,20,15,8,Пн,14,15.7,частково хмарно,True,False,False,False
4239,18,20,18,27,Пд,14,0.1,сонячно,False,False,False,False
4240,18,20,21,12,ПнСх,5,20.6,частково хмарно,True,False,False,False
4241,18,21,0,26,Сх,13,1.1,сонячно,False,False,False,False
4242,18,21,3,12,Сх,9,0.5,хмарно,False,False,False,False
4243,18,21,6,28,ПнСх,12,4.1,частково хмарно,True,False,False,False
4244,18,21,9,22,Зх,2,0.6,сонячно,False,False,False,False
4245,18,21,12,28,ПдЗх,7,1.8,хмарно,False,False,False,False
4246,18,21,15,26,ПнСх,7,17.0,хмарно,True,False,False,False
4247,18,21,18,7,ПнЗх,4,1.3,сонячно,False,False,False,False
4248,18,21,21,20,ПдСх,8,0.5,частково хмарно,False,False,False,False
4249,18,22,0,8,Пн,13,0.6,хмарно,False,False,False,False
4250,18,22,3,20,Зх,5,5.1,частково хмарно,True,False,False,False
4251,18,22,6,24,Сх,11,0.5,частково хмарно,False,False,False,False
4252,18,22,9,8,Зх,12,7.9,частково хмарно,True,True,False,False
4253,18,22,12,26,ПнСх,6,1.3,частково хмарно,False,False,False,False
4254,18,22,15,21,ПдСх,13,23.6,частково хмарно,True,False,False,False
4255,18,22,18,17,ПдСх,4,1.5,хмарно,False,False,False,False
4256,18,22,21,30,Пн,0,24.0,хмарно,True,False,False,False
4257,18,23,0,6,Пд,7,5.8,частково хмарно,True,False,False,False
4258,18,23,3,7,Пд,15,19.8,хмарно,True,False,False,False
4259,18,23,6,28,Сх,1,7.1,хмарно,True,False,False,False
4260,18,23,9,15,Сх,15,1.6,частково хмарно,False,False,False,False
4261,18,23,12,18,Пн,13,1.4,частково хмарно,False,False,False,False
4262,18,23,15,12,ПдСх,8,1.8,сонячно,False,False,False,False
4263,18,23,18,9,Пд,13,4.2,хмарно,True,False,False,False
4264,18,23,21,25,ПнСх,1,16.0,хмарно,True,False,False,False
4265,18,24,0,30,Пн,10,15.5,хмарно,True,False,False,False
4266,18,24,3,21,Пд,9,1.3,хмарно,False,False,False,False
4267,18,24,6,5,ПнЗх,2,18.0,хмарно,True,False,False,False
4268,18,24,9,6,Пн,1,24.7,частково хмарно,True,False,False,False
4269,18,24,12,14,Зх,11,2.0,частково хмарно,False,False,False,False
4270,18,24,15,30,ПнЗх,11,7.8,частково хмарно,True,False,False,False
4271,18,24,18,6,ПдЗх,15,0.9,частково хмарно,False,False,False,False
4272,18,24,21,24,ПнСх,9,1.9,хмарно,False,False,False,False
4273,18,25,0,9,Сх,3,1.2,сонячно,False,False,False,False
4274,18,25,3,22,ПнЗх,0,2.0,хмарно,False,False,False,False
4275,18,25,6,21,Сх,8,0.1,сонячно,False,False,False,False
4276,18,25,9,21,Пд,12,1.7,сонячно,False,False,False,False
4277,18,25,12,12,ПдЗх,11,1.4,сонячно,False,False,False,False
4278,18,25,15,12,ПнСх,11,0.6,частково хмарно,False,False,False,False
4279,18,25,18,6,Зх,10,11.3,частково хмарно,True,False,False,False
4280,18,25,21,24,ПнЗх,15,1.9,хмарно,False,False,False,False
4281,18,26,0,7,Сх,4,0.7,сонячно,False,False,False,False
4282,18,26,3,20,ПдЗх,15,1.1,хмарно,False,False,False,False
4283,18,26,6,11,ПдСх,9,1.7,частково хмарно,False,False,False,False
4284,18,26,9,29,Зх,7,2.6,хмарно,True,False,False,False
4285,18,26,12,11,Пд,1,0.1,частково хмарно,False,False,False,False
4286,18,26,15,27,Пд,4,1.4,хмарно,False,False,False,False
4287,18,26,18,14,Сх,5,10.8,частково хмарно,True,False,False,False
4288,18,26,21,6,Пн,10,9.1,частково хмарно,True,False,False,False
4289,18,27,0,5,Пн,10,0.1,частково хмарно,False,False,False,False
4290,18,27,3,29,Зх,15,2.0,хмарно,False,False,False,False
4291,18,27,6,16,ПдСх,5,24.5,хмарно,True,True,False,False
4292,18,27,9,30,Пн,15,1.4,частково хмарно,False,False,False,False
4293,18,27,12,13,Пн,13,0.1,хмарно,False,False,False,False
4294,18,27,15,6,ПдСх,4,17.3,хмарно,True,True,False,False
4295,18,27,18,30,ПнЗх,3,1.2,частково хмарно,False,False,False,False
4296,18,27,21,18,ПдСх,13,1.7,частково хмарно,False,False,False,False
4297,18,28,0,18,ПдСх,8,24.6,частково хмарно,True,False,False,False
4298,18,28,3,19,Сх,8,1.8,сонячно,False,False,False,False
4299,18,28,6,24,ПдЗх,12,1.9,сонячно,False,False,False,False
4300,18,28,9,10,ПнСх,0,2.8,частково хмарно,True,True,False,False
4301,18,28,12,7,Сх,8,1.3,сонячно,False,False,False,False
4302,18,28,15,13,ПнЗх,14,17.7,частково хмарно,True,True,False,False
4303,18,28,18,16,Пд,8,17.9,хмарно,True,False,False,False
4304,18,28,21,8,Сх,8,1.3,сонячно,False,False,False,False
4305,18,29,0,5,Зх,2,1.9,сонячно,False,False,False,False
4306,18,29,3,16,ПдЗх,3,0.4,частково хмарно,False,False,False,False
4307,18,29,6,22,ПдСх,14,0.2,частково хмарно,False,False,False,False
4308,18,29,9,21,Пн,14,0.1,сонячно,False,False,False,False
4309,18,29,12,7,Пд,2,1.9,частково хмарно,False,False,False,False
4310,18,29,15,10,ПнСх,8,20.9,хмарно,True,True,False,False
4311,18,29,18,11,ПнЗх,1,1.5,частково хмарно,False,False,False,False
4312,18,29,21,24,ПнЗх,2,11.1,хмарно,True,False,False,False
4313,18,30,0,20,ПдСх,2,16.8,частково хмарно,True,True,False,False
4314,18,30,3,8,Зх,15,20.3,хмарно,True,False,False,False
4315,18,30,6,12,ПнЗх,11,1.0,частково хмарно,False,False,False,False
4316,18,30,9,17,ПнЗх,4,0.6,сонячно,False,False,False,False
4317,18,30,12,17,Зх,2,1.3,сонячно,False,False,False,False
4318,18,30,15,23,Пд,6,0.1,частково хмарно,False,False,False,False
4319,18,30,18,29,ПнЗх,3,10.0,частково хмарно,True,False,False,False
4320,18,30,21,28,Зх,5,1.5,частково хмарно,False,False,False,False
4321,19,1,0,22,ПдЗх,3,1.5,сонячно,False,False,False,False
4322,19,1,3,10,ПдЗх,15,1.5,хмарно,False,False,False,False
4323,19,1,6,15,Пн,10,1.1,сонячно,False,False,False,False
4324,19,1,9,13,ПнСх,5,0.8,хмарно,False,False,False,False
4325,19,1,12,28,Зх,1,1.2,частково хмарно,False,False,False,False
4326,19,1,15,16,ПдЗх,12,1.2,хмарно,False,False,False,False
4327,19,1,18,10,Пд,9,22.5,хмарно,True,True,False,False
4328,19,1,21,14,Пд,2,0.4,сонячно,False,False,False,False
4329,19,2,0,22,Пн,7,4.1,хмарно,True,False,False,False
4330,19,2,3,11,ПнЗх,14,0.8,частково хмарно,False,False,False,False
4331,19,2,6,17,ПнСх,6,1.4,сонячно,False,False,False,False
4332,19,2,9,17,Пн,8,11.5,хмарно,True,False,False,False
4333,19,2,12,28,ПдСх,10,21.5,хмарно,True,True,False,False
4334,19,2,15,6,Сх,4,6.6,хмарно,True,False,False,False
4335,19,2,18,8,Зх,11,0.1,хмарно,False,False,False,False
4336,19,2,21,28,Пд,12,0.9,хмарно,False,False,False,False
4337,19,3,0,15,ПнСх,14,0.8,сонячно,False,False,False,False
4338,19,3,3,23,ПдЗх,7,1.6,сонячно,False,False,False,False
4339,19,3,6,14,ПнЗх,2,3.6,хмарно,True,False,False,False
4340,19,3,9,8,Зх,8,1.8,сонячно,False,False,False,False
4341,19,3,12,21,Сх,13,1.9,сонячно,False,False,False,False
4342,19,3,15,8,Пн,3,0.3,хмарно,False,False,False,False
4343,19,3,18,14,Пн,0,3.2,частково хмарно,True,False,False,False
4344,19,3,21,20,ПнСх,9,1.4,сонячно,False,False,False,False
4345,19,4,0,17,Пн,4,13.4,частково хмарно,True,True,False,False
4346,19,4,3,6,ПдСх,6,1.8,хмарно,False,False,False,False
4347,19,4,6,19,Зх,10,1.7,частково хмарно,False,False,False,False
4348,19,4,9,14,ПнСх,11,0.3,хмарно,False,False,False,False
4349,19,4,12,28,ПнЗх,9,1.2,сонячно,False,False,False,False
4350,19,4,15,25,Зх,2,4.7,хмарно,True,False,False,False
4351,19,4,18,16,ПдСх,4,0.3,частково хмарно,False,False,False,False
4352,19,4,21,30,Пн,14,0.5,частково хмарно,False,False,False,False
4353,19,5,0,14,ПдЗх,2,3.0,частково хмарно,True,False,False,False
4354,19,5,3,13,Пд,10,7.5,хмарно,True,False,False,False
4355,19,5,6,20,Пд,1,2.0,хмарно,False,False,False,False
4356,19,5,9,27,ПнЗх,8,1.9,сонячно,False,False,False,False
4357,19,5,12,11,Сх,9,1.9,сонячно,False,False,False,False
4358,19,5,15,25,ПнСх,2,0.9,частково хмарно,False,False,False,False
4359,19,5,18,27,ПнСх,1,0.3,хмарно,False,False,False,False
4360,19,5,21,12,ПдЗх,15,2.8,частково хмарно,True,False,False,False
4361,19,6,0,29,ПнСх,10,1.3,хмарно,False,False,False,False
4362,19,6,3,16,Пд,3,1.0,сонячно,False,False,False,False
4363,19,6,6,15,ПнЗх,6,17.5,хмарно,True,False,False,False
4364,19,6,9,5,Зх,5,1.7,частково хмарно,False,False,False,False
4365,19,6,12,28,ПдЗх,8,1.9,сонячно,False,False,False,False
4366,19,6,15,12,Пд,9,21.8,хмарно,True,False,False,False
4367,19,6,18,18,Пн,12,1.0,частково хмарно,False,False,False,False
4368,19,6,21,26,Пн,10,1.4,сонячно,False,False,False,False
4369,19,7,0,24,ПдЗх,7,1.7,частково хмарно,False,False,False,False
4370,19,7,3,29,Зх,12,1.3,частково хмарно,False,False,False,False
4371,19,7,6,22,Пн,6,19.5,хмарно,True,False,False,False
4372,19,7,9,26,ПдСх,7,0.7,хмарно,False,False,False,False
4373,19,7,12,24,ПдСх,10,1.4,сонячно,False,False,False,False
4374,19,7,15,30,Сх,5,1.3,сонячно,False,False,False,False
4375,19,7,18,25,ПдЗх,7,0.4,хмарно,False,False,False,False
4376,19,7,21,18,Пн,15,21.9,хмарно,True,False,False,False
4377,19,8,0,18,Пн,15,0.1,хмарно,False,False,False,False
4378,19,8,3,25,ПдСх,8,0.6,сонячно,False,False,False,False
4379,19,8,6,15,ПнЗх,6,1.9,сонячно,False,False,False,False
4380,19,8,9,25,ПдСх,13,23.6,частково хмарно,True,False,False,False
4381,19,8,12,15,Сх,12,0.0,частково хмарно,False,False,False,False
4382,19,8,15,7,ПдЗх,12,13.8,частково хмарно,True,False,False,False
4383,19,8,18,17,Пд,15,5.4,хмарно,True,False,False,False
4384,19,8,21,5,ПнЗх,8,5.3,хмарно,True,False,False,False
4385,19,9,0,6,Сх,9,1.2,сонячно,False,False,False,False
4386,19,9,3,20,Зх,2,1.2,сонячно,False,False,False,False
4387,19,9,6,26,ПнЗх,5,1.3,хмарно,False,False,False,False
4388,19,9,9,22,ПнЗх,11,4.0,хмарно,True,False,False,False
4389,19,9,12,13,ПдЗх,15,0.9,хмарно,False,False,False,False
4390,19,9,15,27,Зх,2,0.3,частково хмарно,False,False,False,False
4391,19,9,18,13,Зх,7,1.8,частково хмарно,False,False,False,False
4392,19,9,21,5,ПдЗх,7,1.0,хмарно,False,False,False,False
4393,19,10,0,22,Пд,12,1.9,частково хмарно,False,False,False,False
4394,19,10,3,12,ПдЗх,15,1.8,хмарно,False,False,False,False
4395,19,10,6,11,ПдЗх,1,22.4,хмарно,True,False,False,False
4396,19,10,9,25,Зх,7,1.1,частково хмарно,False,False,False,False
4397,19,10,12,21,ПдЗх,1,6.8,хмарно,True,False,False,False
4398,19,10,15,6,ПдСх,6,18.2,частково хмарно,True,False,False,False
4399,19,10,18,22,Сх,2,1.2,сонячно,False,False,False,False
4400,19,10,21,26,Зх,15,0.4,сонячно,False,False,False,False
4401,19,11,0,24,Пн,4,0.5,сонячно,False,False,False,False
